NombreLeccion,CanalYouTube,UrlYouTube,CursoNombre,CursoUrl,CursoId,LeccionId
Time slider,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=2G6t8nNZtBI,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147326
Capas de visualización,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=4s7_DnaXqvc,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147308
Clase Keyframe,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=4xW32NKghT8,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147324
Animación de objetos,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=6lypQWMmFtY,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147338
Creación archivo,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=8WSUE_yNujM,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,91234
Animación de personaje,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=B_KbNmvSW_o,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147322
Agrupar objetos,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=drg9WZqzbG0,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147311
Proyectos de maya,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=kXv1emdH-2Q,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147345
Playbast,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=lI1EPnxJI2I,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147336
BatchRender,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=lsku69sFJB0,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147335
Render,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=qDznOCOdd3E,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147334
Hotbox,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=rbLdc7g2Bio,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147337
Herramientas principales,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=uahCrwMJpSI,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,91228
Selección y transformación,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=vc8QDAQ88EM,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147318
Graph Editor,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=wWGIrPpsgJ8,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147332
Personajes 3D,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=XC7ESMZ__bE,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147323
Coordenadas,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=YAy7FvUFK5w,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147305
Claves de animación,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=YXteKSk8Xb0,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147325
Mapas y texturas,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=zp1iPkOFcJ4,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147321
Animación por trayectoria,ESCARDO | Club de Animación 3D,https://youtube.com/watch?v=zxL0J_DL_mc,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147327
Ventanas altas,Escuela Construcción Digital,https://youtube.com/watch?v=QM21ktq53ao,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104436
Gestión de proyectos con BIM,Escuela Construcción Digital,https://youtube.com/watch?v=tbWRJcWB-WU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,144494
Configuración Solar,Escuela Construcción Digital,https://youtube.com/watch?v=TJ2uhb-uOhw,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104443
Programación de trabajos de copia de seguridad,Escuela De Informática,https://youtube.com/watch?v=EyGKgkApOx8,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158841
Opciones avanzadas de configuración,Escuela De Informática,https://youtube.com/watch?v=h7WIhIs3FwY,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158842
Componentes clave de Veeam Backup & Replication,Escuela De Informática,https://youtube.com/watch?v=NaeNoXcotJ8,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158811
Configuración de trabajos de backup para máquinas virtuales y físicas,Escuela De Informática,https://youtube.com/watch?v=PsR9-jESLZ4,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158833
Para qué sirve el programa y Descarga,Escuela de Redes,https://youtube.com/watch?v=aR032ROLdro,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,140900
Utilizando la paleta de propiedades,Escuela Tecnica en Arquitectura y Gestion BIM 360,https://youtube.com/watch?v=pDl_7VgfsbU,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104345
¿Qué es un Exploit?,ESET Latinoamérica,https://youtube.com/watch?v=K49G8UbMx_Y,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,109035
Cómo elegir una computadora para arquitectura y diseño,esperando el render,https://youtube.com/watch?v=UmzYvyQcFLg,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105807
Cambiar el orden de diapositivas,ESTUDIANTE DIGITAL,https://youtube.com/watch?v=1GJMxe8HTVs,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146557
Laminas y planos,Estudio Doble Vision Arquitectos,https://youtube.com/watch?v=4XnEvGckMuA,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104446
Qué es la estación de trabajo VMware,EuskalCraft,https://youtube.com/watch?v=_BWLHHLIoag,VMware Workstation,https://edutin.com/curso-de-vmware-workstation-3835,3835,159073
Dibujar espirales,ever.r,https://youtube.com/watch?v=FcICk1-7_dw,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111247
Diseñar logo tipo etiqueta,ever.r,https://youtube.com/watch?v=sfx7VxC9MJY,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111287
Amenazas comunes en Internet,EXCELSIOR,https://youtube.com/watch?v=NP7E20qAB9k,Fundamentos Profesionales en Redes de Computadoras,https://edutin.com/curso-de-redes-4158,4158,161145
Formato de párrafo,ExcelSuperior Cursos Gratis,https://youtube.com/watch?v=wI245cCIiZA,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146533
Habilitar pestaña de programador,ExcelyContabilidad,https://youtube.com/watch?v=ajcH56aO9lY,Diplomado en Microsoft Excel - Enfoque Contabilidad y Finanzas,https://edutin.com/curso-de-excel-para-contadores,4499,149258
Definición de metodologías en un proyecto,Explicatodo,https://youtube.com/watch?v=CwmXeo6LBCk,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142503
Importancia de aprender a programar,fabio augusto vanegas bovea,https://youtube.com/watch?v=yCn0atPy3e4,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92906
Exportar diseños a PDF,Fabio Benavides,https://youtube.com/watch?v=ldZzxlZk0Js,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,141704
Imagenes miniaturas para YouTube desde PowerPoint,FacilEasyMoon,https://youtube.com/watch?v=skOECXa_z_A,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,106281
Web development (Desarrollo web),Fazt,https://youtube.com/watch?v=5zNO0lGKUXs,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92908
Mobile app development (Desarrollo de aplicaciones móviles),Fazt,https://youtube.com/watch?v=tmZIzqvet9U,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92909
Herramientas de planificación de tareas,Fernanda Gallegos,https://youtube.com/watch?v=jM722tdEXfk,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142524
Materiales,Fernando Anyarin,https://youtube.com/watch?v=XFNSB76y2eU,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104442
Concepto de protocolos de internet,FileTech,https://youtube.com/watch?v=hJqu97N_zhA,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143267
El tratamiento del audio digital,Filmmaker IQ Español,https://youtube.com/watch?v=X3fxbws7fUU,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104164
Características claves de Zentyal,Formación Abierta,https://youtube.com/watch?v=M2Un6bkJ0og,Zentyal,https://edutin.com/curso-de-zentyal-3840,3840,159226
Programación de copias de seguridad,Forum ITBR,https://youtube.com/watch?v=BpqItwrBPE4,Zentyal,https://edutin.com/curso-de-zentyal-3840,3840,159265
Interfaz de Usuario,Francisco Esparza,https://youtube.com/watch?v=lr1OsePMarU,Diplomado en Sistema Operativo Windows,https://edutin.com/curso-de-windows,3581,147191
Protocolos FTP,FRANCISCO PEREZ LARA,https://youtube.com/watch?v=GWc4pH_5QsI,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,163390
Vistas de la presentación,Francisco Villalobos Robles,https://youtube.com/watch?v=k-Wqmrlfag4,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146561
¿Qué es una tarjeta de Red?,Franquicias TiendasAPP,https://youtube.com/watch?v=eHylrOxQ5Vo,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,108818
La producción audiovisual,Fredega Producciones,https://youtube.com/watch?v=6Amt0lRrsOM,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113378
Los FPS,Fredega Producciones,https://youtube.com/watch?v=YC_hTkZzVjU,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104069
Descargar Windows Server,FutPro,https://youtube.com/watch?v=0TeRESUZ48I,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,153416
Instalación máquina virtual detallada,FutPro,https://youtube.com/watch?v=GDBgI5VBLKg,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,153332
Instalación máquina virtual rápida,FutPro,https://youtube.com/watch?v=hSL-DUp-tOk,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,85118
Requerimientos para instalar Hyper-V,FutPro,https://youtube.com/watch?v=OhI8ByDAuTQ,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,85115
Instalación Sistema Operativo,FutPro,https://youtube.com/watch?v=tcCO1TigL-E,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,153412
Tipos de redes,FutPro,https://youtube.com/watch?v=V0MKzadpJC4,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,153418
Entorno Hyper-v,FutPro,https://youtube.com/watch?v=yhl9P_UrO04,Diplomado en Virtualización con Hyper-V,https://edutin.com/curso-de-hyper-v-3839,3839,153329
Requisitos del sistema y configuración previa,GA TecnoWorld,https://youtube.com/watch?v=CN-TASC9ZXU,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158814
Modelo de referencia OSI,Gabriel Marcano,https://youtube.com/watch?v=jdKRx2BxSMs,Fundamentos Profesionales en Redes de Computadoras,https://edutin.com/curso-de-redes-4158,4158,93860
La anatomía de la tipografía,Garcia Studiox,https://youtube.com/watch?v=coufzZpwP_A,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111365
Forma: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=5jprIWG8f5g,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88732
Color: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=byDNMLTuOqI,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88731
Tipografía: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=d5ZbjSUku44,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88736
Diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=dFSia1LZI4Y,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88729
Línea: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=F0PTse89XIE,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88730
Textura: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=hECQpBM0b0Q,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88733
Espacio: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=M9GZs7xpCdY,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88734
Forma: Elemento visual del diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=N0F4O6gP3VA,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88735
Guía de principiantes para diseño gráfico,Gareth David Studio,https://youtube.com/watch?v=WONZVnlam6U,Google Drive,https://edutin.com/curso-de-drive-3988,3988,88728
Exposición correcta,GCFAprendeLibre,https://youtube.com/watch?v=28PATKT59hk,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100949
Planos fotográficos,GCFAprendeLibre,https://youtube.com/watch?v=41-TJMxVNHA,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100953
Concepto de diseño visual,GCFAprendeLibre,https://youtube.com/watch?v=7N2v0bpNFKA,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,144394
Configuración de Windows 10,GCFAprendeLibre,https://youtube.com/watch?v=AyWnFpL4ld0,Diplomado en Sistema Operativo Windows,https://edutin.com/curso-de-windows,3581,76755
Fotografía digital: Planos según el ángulo de la cámara​,GCFAprendeLibre,https://youtube.com/watch?v=b0W2hXzTfWg,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100916
Planos según el ángulo de la cámara,GCFAprendeLibre,https://youtube.com/watch?v=b0W2hXzTfWg,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100954
Iso,GCFAprendeLibre,https://youtube.com/watch?v=b4saki53mxY,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100946
Fundamentos de la composición,GCFAprendeLibre,https://youtube.com/watch?v=ba-g_Ji2pBo,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100956
Concepto de tipografía,GCFAprendeLibre,https://youtube.com/watch?v=EbV3-AJQElQ,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111364
El color,GCFAprendeLibre,https://youtube.com/watch?v=gS0EljqGxU0,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100994
Trabajar con imágenes en diseño gráfico,GCFAprendeLibre,https://youtube.com/watch?v=M9-582tZZxU,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111090
Concepto de correo electrónico,GCFAprendeLibre,https://youtube.com/watch?v=ni_w00FkcNY,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141451
Nitidez,GCFAprendeLibre,https://youtube.com/watch?v=SoiRHc42CVg,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100951
Guardar una presentación,GCFAprendeLibre,https://youtube.com/watch?v=UZnLhJavWLw,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,106230
Distancia focal,GCFAprendeLibre,https://youtube.com/watch?v=W-4XGjHX6rI,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100948
Balance de blancos,GCFAprendeLibre,https://youtube.com/watch?v=weoD3IL-S8I,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100950
Profundidad de campo,GCFAprendeLibre,https://youtube.com/watch?v=wgWPHo5DhiU,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100945
Organizar diapositivas por secciones,GCFAprendeLibre,https://youtube.com/watch?v=Zn7QpquXKL0,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146558
Planificación y realización de failovers,GEE VEEAM,https://youtube.com/watch?v=nns2w0da3zw,Curso de Veeam Backup & Replication,https://edutin.com/curso-de-veeam-backup-replication-3838,3838,158846
Disk Cleanup,Geeks Tutorial,https://youtube.com/watch?v=DHq3bqowzW0,Diplomado en Sistema Operativo Windows,https://edutin.com/curso-de-windows,3581,147172
Compartir información con personas claves,GENERACIÓN APRENDE,https://youtube.com/watch?v=CqHCp4_nx4c,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141660
Crear diapositivas,GENERACIÓN APRENDE,https://youtube.com/watch?v=RWeRIhecWZw,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141522
Insertar gráficos,GENERACIÓN APRENDE,https://youtube.com/watch?v=siy-pgW23hU,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141554
Agregar videos a las presentaciones,GENERACIÓN APRENDE,https://youtube.com/watch?v=v3mi6iFEi2o,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146544
Concepto de Microsoft,Gente INFORMÁTICA,https://youtube.com/watch?v=kTRdjVmL3_M,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141450
